rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,correct_response,attempts,correct,success,completion_time,exp_type
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,82.0,250180.0,0.0-4.0-1.23,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,84.0,253187.0,0.0-4.0-1.24,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,86.0,261710.0,0.0-4.0-1.25,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,88.0,264833.0,0.0-4.0-1.26,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,90.0,272131.0,0.0-4.0-1.27,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,92.0,275552.0,0.0-4.0-1.28,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,94.0,279124.0,0.0-4.0-1.29,anon_subject_21,657a657ec1de517384e4122b,657b7018a1db85bd70de0a5f,0.7907993976308283,session-657b7148cf962,prompt,,,,,,
,,,,,,,,,,,session-657b7148cf962,,,,,True,2023-12-14T21:19:04.471Z,gesture-beat-expt-pilot
567365.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
  <h2>Hello, and welcome to our study!</h2>
      In this study, we will show you 30 simple statements.
      <p>
      We need your help deciding whether some things are <strong>probable</strong>, <strong>improbable</strong>, <strong>impossible</strong>,  or <strong>nonsense</strong>. 
      </p>
      <p>
      <strong>Probable</strong> means it is something that is likely to happen. 
      <ul><li>For example, ""I painted the house with my brush.""</li></ul>
      <p>
      <strong>Improbable</strong> means it is something that is possible, but unlikely. 
      <p>
      <ul><li>For example, ""I painted the house with my hair.""</li></ul>
      <p>
      <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
      <p>
      <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
      <p>
      <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
      <p>
      <ul><li>For example, ""I painted the house with my number.""</li></ul>
      <p>
      You are going to be given 30 statements. Please categorize them into one of the four categories above.
      <p>
      Once you are done reading, please press SPACEBAR to continue.
      </p>
  </div>
      ", ,html-keyboard-response,0.0,567428.0,0.0-0.0,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,,,,,,,
22925.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
      <p>
          We are almost ready for the study. 
          Before we start, we have a few comprehension questions, 
          to make sure you understand the task.
      </p>
      <p>
          You will see a few statements and be asked to categorize them into one of the four categories of probable, improbable, impossible and nonsense.
      </p>
      <p> 
          You must correctly categorize <b>all</b> of the statements to move onto the experiment!
      </p>
      <p>
          Please press the <b>""1"" key for Probable</b>, the <b>""2"" key for Improbable</b>, the <b>""9"" key for Impossible</b> and the <b>""0"" key for Nonsense</b>.
      </p>
      <br>
        <img src='img/keyboard.png' style=""width:50%;display: block;margin: auto""></img>
      <br>
      <p>
          Press SPACEBAR to begin.
      </p>
      ", ,html-keyboard-response,1.0,590357.0,0.0-1.0,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,,,,,,,
8529.0,Drinking a glass of water.,1,html-keyboard-response,2.0,598888.0,0.0-2.0-0.0,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,1,0.0,True,,,
8625.0,Moving furniture with your mind.,9,html-keyboard-response,3.0,607515.0,0.0-2.0-0.1,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,9,0.0,True,,,
3743.0,Finding an alligator under your bed.,2,html-keyboard-response,4.0,611259.0,0.0-2.0-0.2,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,2,0.0,True,,,
9402.0,Pouring yourself a glass of honey.,2,html-keyboard-response,5.0,620661.0,0.0-2.0-0.3,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,2,0.0,True,,,
4648.0,Painting the clouds in the sky pink.,9,html-keyboard-response,6.0,625311.0,0.0-2.0-0.4,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,9,0.0,True,,,
3070.0,Locking a door with a day.,0,html-keyboard-response,7.0,628382.0,0.0-2.0-0.5,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,0,0.0,True,,,
2336.0,Eating vegetables for dinner.,1,html-keyboard-response,8.0,630719.0,0.0-2.0-0.6,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,1,0.0,True,,,
8977.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,9.0,639697.0,0.0-2.0-0.7,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,comprehension,0,0.0,True,,,
9425.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you passed the comprehension check! Now we will move onto the experiment.</p>
    <p>Remember, your task is to categorize sentences into one of these four categories: 
    <p>
    <strong>Probable</strong> means it is something that is likely to happen. 
    <ul><li>For example, ""I painted the house with my brush.""</li></ul>
    <p>
    <strong>Improbable</strong> means it is something that is possible, but unlikely. 
    <p>
    <ul><li>For example, ""I painted the house with my hair.""</li></ul>
    <p>
    <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
    <p>
    <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
    <p>
    <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
    <p>
    <ul><li>For example, ""I painted the house with my number.""</li></ul>
    <p>
  <p>For the trials, we will show you one sentence at a time. Please try to categorize the sentence as quickly as you can. 
  </p>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,10.0,649125.0,0.0-3.0,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,12.0,654843.0,0.0-4.0-1.0,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,14.0,661579.0,0.0-4.0-1.1,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,16.0,669297.0,0.0-4.0-1.2,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,18.0,677581.0,0.0-4.0-1.3,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,20.0,682602.0,0.0-4.0-1.4,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,22.0,688386.0,0.0-4.0-1.5,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,24.0,691140.0,0.0-4.0-1.6,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,26.0,705509.0,0.0-4.0-1.7,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,28.0,708454.0,0.0-4.0-1.8,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,30.0,712687.0,0.0-4.0-1.9,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,32.0,715434.0,0.0-4.0-1.10,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,34.0,728798.0,0.0-4.0-1.11,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,36.0,731562.0,0.0-4.0-1.12,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,38.0,735424.0,0.0-4.0-1.13,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,40.0,738254.0,0.0-4.0-1.14,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,42.0,744894.0,0.0-4.0-1.15,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,44.0,750748.0,0.0-4.0-1.16,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,46.0,754922.0,0.0-4.0-1.17,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,48.0,760090.0,0.0-4.0-1.18,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,50.0,765963.0,0.0-4.0-1.19,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,52.0,768641.0,0.0-4.0-1.20,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,54.0,781011.0,0.0-4.0-1.21,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,56.0,785810.0,0.0-4.0-1.22,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,58.0,788984.0,0.0-4.0-1.23,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,60.0,792154.0,0.0-4.0-1.24,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,62.0,799983.0,0.0-4.0-1.25,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,64.0,803690.0,0.0-4.0-1.26,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,66.0,809514.0,0.0-4.0-1.27,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,68.0,812425.0,0.0-4.0-1.28,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,70.0,815877.0,0.0-4.0-1.29,anon_subject_8,657a657ec1de517384e4122b,657b6dbbc49d4c02918c3c3a,0.26849678890642914,session-657b710aaa437,prompt,,,,,,
,,,,,,,,,,,session-657b710aaa437,,,,,True,2023-12-14T21:18:02.327Z,gesture-beat-expt-pilot
18736.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
  <h2>Hello, and welcome to our study!</h2>
      In this study, we will show you 30 simple statements.
      <p>
      We need your help deciding whether some things are <strong>probable</strong>, <strong>improbable</strong>, <strong>impossible</strong>,  or <strong>nonsense</strong>. 
      </p>
      <p>
      <strong>Probable</strong> means it is something that is likely to happen. 
      <ul><li>For example, ""I painted the house with my brush.""</li></ul>
      <p>
      <strong>Improbable</strong> means it is something that is possible, but unlikely. 
      <p>
      <ul><li>For example, ""I painted the house with my hair.""</li></ul>
      <p>
      <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
      <p>
      <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
      <p>
      <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
      <p>
      <ul><li>For example, ""I painted the house with my number.""</li></ul>
      <p>
      You are going to be given 30 statements. Please categorize them into one of the four categories above.
      <p>
      Once you are done reading, please press SPACEBAR to continue.
      </p>
  </div>
      ", ,html-keyboard-response,0.0,18740.0,0.0-0.0,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,,,,,,,
20071.0,"
  <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
      <p>
          We are almost ready for the study. 
          Before we start, we have a few comprehension questions, 
          to make sure you understand the task.
      </p>
      <p>
          You will see a few statements and be asked to categorize them into one of the four categories of probable, improbable, impossible and nonsense.
      </p>
      <p> 
          You must correctly categorize <b>all</b> of the statements to move onto the experiment!
      </p>
      <p>
          Please press the <b>""1"" key for Probable</b>, the <b>""2"" key for Improbable</b>, the <b>""9"" key for Impossible</b> and the <b>""0"" key for Nonsense</b>.
      </p>
      <br>
        <img src='img/keyboard.png' style=""width:50%;display: block;margin: auto""></img>
      <br>
      <p>
          Press SPACEBAR to begin.
      </p>
      ", ,html-keyboard-response,1.0,38813.0,0.0-1.0,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,,,,,,,
3132.0,Drinking a glass of water.,1,html-keyboard-response,2.0,41948.0,0.0-2.0-0.0,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,1,0.0,True,,,
3294.0,Moving furniture with your mind.,9,html-keyboard-response,3.0,45244.0,0.0-2.0-0.1,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,9,0.0,True,,,
2886.0,Finding an alligator under your bed.,2,html-keyboard-response,4.0,48132.0,0.0-2.0-0.2,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,2,0.0,True,,,
5327.0,Pouring yourself a glass of honey.,2,html-keyboard-response,5.0,53461.0,0.0-2.0-0.3,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,2,0.0,True,,,
2694.0,Painting the clouds in the sky pink.,9,html-keyboard-response,6.0,56156.0,0.0-2.0-0.4,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,9,0.0,True,,,
2431.0,Locking a door with a day.,0,html-keyboard-response,7.0,58588.0,0.0-2.0-0.5,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,0,0.0,True,,,
1502.0,Eating vegetables for dinner.,1,html-keyboard-response,8.0,60092.0,0.0-2.0-0.6,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,1,0.0,True,,,
8262.0,Smashing a pumpkin with sadness.,0,html-keyboard-response,9.0,68357.0,0.0-2.0-0.7,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,comprehension,0,0.0,True,,,
3283.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you passed the comprehension check! Now we will move onto the experiment.</p>
    <p>Remember, your task is to categorize sentences into one of these four categories: 
    <p>
    <strong>Probable</strong> means it is something that is likely to happen. 
    <ul><li>For example, ""I painted the house with my brush.""</li></ul>
    <p>
    <strong>Improbable</strong> means it is something that is possible, but unlikely. 
    <p>
    <ul><li>For example, ""I painted the house with my hair.""</li></ul>
    <p>
    <strong>Impossible</strong> means it is something that cannot happen in our world given the laws of nature. 
    <p>
    <ul><li>For example, ""I painted the house with my mind.""</li></ul> 
    <p>
    <strong>Nonsense</strong> means it is something that does not make any sense due to some basic conceptual or structural error. 
    <p>
    <ul><li>For example, ""I painted the house with my number.""</li></ul>
    <p>
  <p>For the trials, we will show you one sentence at a time. Please try to categorize the sentence as quickly as you can. 
  </p>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,10.0,71644.0,0.0-3.0,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,12.0,76881.0,0.0-4.0-1.0,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,14.0,81309.0,0.0-4.0-1.1,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,16.0,85720.0,0.0-4.0-1.2,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,18.0,89822.0,0.0-4.0-1.3,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,20.0,92572.0,0.0-4.0-1.4,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,22.0,97422.0,0.0-4.0-1.5,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,24.0,100652.0,0.0-4.0-1.6,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,26.0,103248.0,0.0-4.0-1.7,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,28.0,105831.0,0.0-4.0-1.8,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,30.0,108789.0,0.0-4.0-1.9,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,32.0,111186.0,0.0-4.0-1.10,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,34.0,115641.0,0.0-4.0-1.11,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,36.0,118640.0,0.0-4.0-1.12,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,38.0,121683.0,0.0-4.0-1.13,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,40.0,123926.0,0.0-4.0-1.14,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,42.0,129018.0,0.0-4.0-1.15,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,44.0,131089.0,0.0-4.0-1.16,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,46.0,134696.0,0.0-4.0-1.17,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,48.0,136951.0,0.0-4.0-1.18,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,50.0,139778.0,0.0-4.0-1.19,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,52.0,142031.0,0.0-4.0-1.20,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,54.0,146410.0,0.0-4.0-1.21,anon_subject_19,657a657ec1de517384e4122b,657b6b68ff78a49936e4cb15,0.18642425814049823,session-657b6c3d61930,prompt,,,,,,
