subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,response,item_id,original_item_id,prefix,infinitive_prefix,expt_prefix,sentence_prefix,probable,improbable,impossible_physics,impossible_magic,inconceivable_syntactic,inconceivable_semantic,prefix_type,task_type,trial_type,rng_seed,response_label,condition,query,session_file_id,response_correct,rt_normalized
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,10,0.0-3.0-0.0,40347,1979,"<div style=""font-size:20px;""><p>Could someone wash their hair with detergent?</p></div>",1,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.5724190430326754,yes,improbable,Could someone wash their hair with detergent?,session-65a04820afc22,True,-0.4553023971744969
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,12,0.0-3.0-0.1,43217,1868,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of sunshine?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.5724190430326754,no,impossible_physics,Could someone shovel a driveway full of sunshine?,session-65a04820afc22,True,-0.6054417253729858
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,14,0.0-3.0-0.2,48163,3944,"<div style=""font-size:20px;""><p>Could someone paint a house using before?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_syntactic,Could someone paint a house using before?,session-65a04820afc22,True,2.2025694939068607
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,16,0.0-3.0-0.3,51133,1969,"<div style=""font-size:20px;""><p>Could someone hide a gift using invisibility?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.5724190430326754,no,impossible_magic,Could someone hide a gift using invisibility?,session-65a04820afc22,True,-0.46882846277796436
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,18,0.0-3.0-0.4,53707,1572,"<div style=""font-size:20px;""><p>Could someone fly a kite using witchcraft?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.5724190430326754,no,impossible_magic,Could someone fly a kite using witchcraft?,session-65a04820afc22,True,-1.0058132672356228
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,20,0.0-3.0-0.5,55782,1074,"<div style=""font-size:20px;""><p>Could someone draw a picture using a pencil?</p></div>",1,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.5724190430326754,yes,probable,Could someone draw a picture using a pencil?,session-65a04820afc22,True,-1.6794113342883028
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,22,0.0-3.0-0.6,58919,2135,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of friction?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_semantic,Could someone craft a bowl out of friction?,session-65a04820afc22,True,-0.2442957737604044
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,24,0.0-3.0-0.7,62756,2835,"<div style=""font-size:20px;""><p>Could someone knit a scarf using yarn?</p></div>",1,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.5724190430326754,yes,probable,Could someone knit a scarf using yarn?,session-65a04820afc22,True,0.7025288184823184
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,26,0.0-3.0-0.8,65158,1401,"<div style=""font-size:20px;""><p>Could someone seal a box using do?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_syntactic,Could someone seal a box using do?,session-65a04820afc22,True,-1.2371089890549165
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,28,0.0-3.0-0.9,68299,2139,"<div style=""font-size:20px;""><p>Could someone construct a castle using gems?</p></div>",1,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.5724190430326754,yes,improbable,Could someone construct a castle using gems?,session-65a04820afc22,True,-0.2388853475190174
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,30,0.0-3.0-0.10,71327,2026,"<div style=""font-size:20px;""><p>Could someone wash dishes using soap?</p></div>",1,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.5724190430326754,yes,probable,Could someone wash dishes using soap?,session-65a04820afc22,True,-0.3917298888381998
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,32,0.0-3.0-0.11,75042,2714,"<div style=""font-size:20px;""><p>Could someone chill a drink using tomorrow?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_semantic,Could someone chill a drink using tomorrow?,session-65a04820afc22,True,0.5388634246803621
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,34,0.0-3.0-0.12,79671,3628,"<div style=""font-size:20px;""><p>Could someone tow a car using a butterfly?</p></div>",1,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.5724190430326754,yes,impossible_physics,Could someone tow a car using a butterfly?,session-65a04820afc22,False,1.7751458208372888
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,36,0.0-3.0-0.13,83143,2470,"<div style=""font-size:20px;""><p>Could someone start a fire using enchantments?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.5724190430326754,no,impossible_magic,Could someone start a fire using enchantments?,session-65a04820afc22,True,0.20882742395575582
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,38,0.0-3.0-0.14,85932,1787,"<div style=""font-size:20px;""><p>Could someone grow vegetables in bleach?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.5724190430326754,no,impossible_physics,Could someone grow vegetables in bleach?,session-65a04820afc22,True,-0.7150028567610723
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,40,0.0-3.0-0.15,89484,2550,"<div style=""font-size:20px;""><p>Could someone brew coffee using into?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_syntactic,Could someone brew coffee using into?,session-65a04820afc22,True,0.31703594878349556
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,42,0.0-3.0-0.16,92998,2513,"<div style=""font-size:20px;""><p>Could someone bake a cake using an airfryer?</p></div>",1,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.5724190430326754,yes,improbable,Could someone bake a cake using an airfryer?,session-65a04820afc22,True,0.2669895060506659
anon_subject_252,659f04805339f753c1b65235,65a04772318f24d898a60b6f,44,0.0-3.0-0.17,97077,3077,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.5724190430326754,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a04820afc22,True,1.029859606086231
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,10,0.0-3.0-0.0,29752,1634,"<div style=""font-size:20px;""><p>Could someone chill a drink using pixies?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.5893754308536094,no,impossible_magic,Could someone chill a drink using pixies?,session-65a0478f5a60e,True,-0.5031191967394956
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,12,0.0-3.0-0.1,32577,1817,"<div style=""font-size:20px;""><p>Could someone paint a house using a mop?</p></div>",1,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.5893754308536094,yes,improbable,Could someone paint a house using a mop?,session-65a0478f5a60e,True,-0.2734843576013635
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,14,0.0-3.0-0.2,35076,1496,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a0478f5a60e,True,-0.6762864524830049
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,16,0.0-3.0-0.3,37415,1331,"<div style=""font-size:20px;""><p>Could someone start a fire using sometimes?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_syntactic,Could someone start a fire using sometimes?,session-65a0478f5a60e,True,-0.8833342582632878
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,18,0.0-3.0-0.4,41360,2939,"<div style=""font-size:20px;""><p>Could someone seal a box using wine?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.5893754308536094,no,impossible_physics,Could someone seal a box using wine?,session-65a0478f5a60e,True,1.1344407217045607
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,20,0.0-3.0-0.5,43654,1290,"<div style=""font-size:20px;""><p>Could someone bake a cake using grasp?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_syntactic,Could someone bake a cake using grasp?,session-65a0478f5a60e,True,-0.9347825009117218
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,22,0.0-3.0-0.6,46104,1444,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of mud?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.5893754308536094,yes,improbable,Could someone craft a bowl out of mud?,session-65a0478f5a60e,True,-0.7415378821834577
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,24,0.0-3.0-0.7,49231,2119,"<div style=""font-size:20px;""><p>Could someone wash their hair with detergent?</p></div>",1,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.5893754308536094,yes,improbable,Could someone wash their hair with detergent?,session-65a0478f5a60e,True,0.10547586873588165
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,26,0.0-3.0-0.8,52204,1966,"<div style=""font-size:20px;""><p>Could someone tow a car using a truck?</p></div>",1,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.5893754308536094,yes,probable,Could someone tow a car using a truck?,session-65a0478f5a60e,True,-0.08651391480583527
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,28,0.0-3.0-0.9,54742,1531,"<div style=""font-size:20px;""><p>Could someone draw a picture using a smell?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_semantic,Could someone draw a picture using a smell?,session-65a0478f5a60e,True,-0.632367220953854
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,30,0.0-3.0-0.10,57534,1785,"<div style=""font-size:20px;""><p>Could someone knit a scarf using for?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_syntactic,Could someone knit a scarf using for?,session-65a0478f5a60e,True,-0.31363908357087295
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,32,0.0-3.0-0.11,61373,2831,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of ogres?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.5893754308536094,no,impossible_magic,Could someone shovel a driveway full of ogres?,session-65a0478f5a60e,True,0.9989185215574663
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,34,0.0-3.0-0.12,64503,2126,"<div style=""font-size:20px;""><p>Could someone fly a kite using lead?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.5893754308536094,no,impossible_physics,Could someone fly a kite using lead?,session-65a0478f5a60e,True,0.11425971504171183
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,38,0.0-3.0-0.14,73097,1986,"<div style=""font-size:20px;""><p>Could someone brew coffee using water?</p></div>",1,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.5893754308536094,yes,probable,Could someone brew coffee using water?,session-65a0478f5a60e,True,-0.06141721107489189
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,40,0.0-3.0-0.15,76126,2022,"<div style=""font-size:20px;""><p>Could someone grow vegetables in a potion?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.5893754308536094,no,impossible_magic,Could someone grow vegetables in a potion?,session-65a0478f5a60e,True,-0.016243144359193787
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,42,0.0-3.0-0.16,78490,1356,"<div style=""font-size:20px;""><p>Could someone wash dishes using arithmetic?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.5893754308536094,no,inconceivable_semantic,Could someone wash dishes using arithmetic?,session-65a0478f5a60e,True,-0.8519633785996086
anon_subject_197,659f04805339f753c1b65235,65a0472ae1f78d9853e38f75,44,0.0-3.0-0.17,81860,2364,"<div style=""font-size:20px;""><p>Could someone construct a castle using a star?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.5893754308536094,no,impossible_physics,Could someone construct a castle using a star?,session-65a0478f5a60e,True,0.41291048943993813
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,18,0.0-3.0-0.0,96233,2897,"<div style=""font-size:20px;""><p>Could someone brew coffee using soda?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.0304085089820436,no,improbable,Could someone brew coffee using soda?,session-65a04929a442a,False,0.8807947265931255
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,20,0.0-3.0-0.1,100344,3105,"<div style=""font-size:20px;""><p>Could someone wash their hair with minutes?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_semantic,Could someone wash their hair with minutes?,session-65a04929a442a,True,1.2824139515796877
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,22,0.0-3.0-0.2,103150,1787,"<div style=""font-size:20px;""><p>Could someone construct a tower using concrete?</p></div>",1,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.0304085089820436,yes,probable,Could someone construct a tower using concrete?,session-65a04929a442a,True,-1.262461714440933
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,24,0.0-3.0-0.3,105795,1631,"<div style=""font-size:20px;""><p>Could someone construct a castle using wizardry?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.0304085089820436,no,impossible_magic,Could someone construct a castle using wizardry?,session-65a04929a442a,True,-1.5636761331808546
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,26,0.0-3.0-0.4,109306,2503,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of clay?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.0304085089820436,yes,probable,Could someone craft a bowl out of clay?,session-65a04929a442a,True,0.12003523310896425
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,28,0.0-3.0-0.5,112774,2450,"<div style=""font-size:20px;""><p>Could someone fly a kite using a sound?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_semantic,Could someone fly a kite using a sound?,session-65a04929a442a,True,0.017699565203734426
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,30,0.0-3.0-0.6,116695,2909,"<div style=""font-size:20px;""><p>Could someone start a fire using milk?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.0304085089820436,no,impossible_physics,Could someone start a fire using milk?,session-65a04929a442a,True,0.9039650664961965
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,32,0.0-3.0-0.7,120029,2323,"<div style=""font-size:20px;""><p>Could someone bake a cake using grasp?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_syntactic,Could someone bake a cake using grasp?,session-65a04929a442a,True,-0.2275198654370993
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,34,0.0-3.0-0.8,122919,1882,"<div style=""font-size:20px;""><p>Could someone wash dishes using fairies?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.0304085089820436,no,impossible_magic,Could someone wash dishes using fairies?,session-65a04929a442a,True,-1.079029856874955
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,36,0.0-3.0-0.9,126997,3064,"<div style=""font-size:20px;""><p>Could someone hide a gift using a cloud?</p></div>",1,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.0304085089820436,yes,impossible_physics,Could someone hide a gift using a cloud?,session-65a04929a442a,False,1.2032486235775288
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,38,0.0-3.0-0.10,130497,2494,"<div style=""font-size:20px;""><p>Could someone tow a car using a truck?</p></div>",1,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.0304085089820436,yes,probable,Could someone tow a car using a truck?,session-65a04929a442a,True,0.10265747818166107
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,40,0.0-3.0-0.11,134265,2752,"<div style=""font-size:20px;""><p>Could someone paint a house using incantations?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.0304085089820436,no,impossible_magic,Could someone paint a house using incantations?,session-65a04929a442a,True,0.6008197860976855
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,42,0.0-3.0-0.12,137296,2025,"<div style=""font-size:20px;""><p>Could someone chill a drink using snow?</p></div>",1,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.0304085089820436,yes,improbable,Could someone chill a drink using snow?,session-65a04929a442a,True,-0.8029166396966934
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,44,0.0-3.0-0.13,140945,2632,"<div style=""font-size:20px;""><p>Could someone seal a box using jokes?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_semantic,Could someone seal a box using jokes?,session-65a04929a442a,True,0.3691163870669764
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,46,0.0-3.0-0.14,143803,1840,"<div style=""font-size:20px;""><p>Could someone draw a picture using lipstick?</p></div>",1,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.0304085089820436,yes,improbable,Could someone draw a picture using lipstick?,session-65a04929a442a,True,-1.160126046535703
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,48,0.0-3.0-0.15,147664,2848,"<div style=""font-size:20px;""><p>Could someone grow vegetables in become?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_syntactic,Could someone grow vegetables in become?,session-65a04929a442a,True,0.7861825053222526
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,50,0.0-3.0-0.16,150353,1672,"<div style=""font-size:20px;""><p>Could someone knit a scarf using lava?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.0304085089820436,no,impossible_physics,Could someone knit a scarf using lava?,session-65a04929a442a,True,-1.4845108051786957
anon_subject_71,659f04805339f753c1b65235,65a04874dc0d74b929e38c63,52,0.0-3.0-0.17,154487,3121,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of except?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.0304085089820436,no,inconceivable_syntactic,Could someone shovel a driveway full of except?,session-65a04929a442a,True,1.3133077381171157
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,10,0.0-3.0-0.0,36043,3719,"<div style=""font-size:20px;""><p>Could someone tow a car using a truck?</p></div>",1,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.2517884457259913,yes,probable,Could someone tow a car using a truck?,session-65a05b1a10c72,True,2.2983477597039426
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,12,0.0-3.0-0.1,38531,1484,"<div style=""font-size:20px;""><p>Could someone draw a picture using magic?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.2517884457259913,no,impossible_magic,Could someone draw a picture using magic?,session-65a05b1a10c72,True,-1.0169096936087005
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,14,0.0-3.0-0.2,41131,1597,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of sunshine?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.2517884457259913,no,impossible_physics,Could someone shovel a driveway full of sunshine?,session-65a05b1a10c72,True,-0.8492926501078824
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,16,0.0-3.0-0.3,44555,2422,"<div style=""font-size:20px;""><p>Could someone chill a drink using snow?</p></div>",1,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.2517884457259913,yes,improbable,Could someone chill a drink using snow?,session-65a05b1a10c72,True,0.3744601011149054
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,18,0.0-3.0-0.4,49076,3519,"<div style=""font-size:20px;""><p>Could someone grow vegetables in a potion?</p></div>",1,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.2517884457259913,yes,impossible_magic,Could someone grow vegetables in a potion?,session-65a05b1a10c72,False,2.001680426074176
anon_subject_124,659f04805339f753c1b65235,65a05a7dd15130d9d4b37b5a,20,0.0-3.0-0.5,51412,1335,"<div style=""font-size:20px;""><p>Could someone brew coffee using water?</p></div>",1,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.2517884457259913,yes,probable,Could someone brew coffee using water?,session-65a05b1a10c72,True,-1.2379268571628768
